order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
335950,35056,18,6,18,11.0,24,2,1,4,produce,fresh fruits
335950,35056,18,6,18,11.0,129,3,1,1,frozen,frozen appetizers sides
335950,35056,18,6,18,11.0,84,4,1,16,dairy eggs,milk
335950,35056,18,6,18,11.0,98,5,1,7,beverages,juice nectars
335950,35056,18,6,18,11.0,24,6,1,4,produce,fresh fruits
335950,35056,18,6,18,11.0,115,7,1,7,beverages,water seltzer sparkling water
335950,35056,18,6,18,11.0,57,8,1,14,breakfast,granola
335950,35056,18,6,18,11.0,31,9,1,7,beverages,refrigerated
335950,35056,18,6,18,11.0,52,10,1,1,frozen,frozen breakfast
335950,35056,18,6,18,11.0,86,11,1,16,dairy eggs,eggs
335950,35056,18,6,18,11.0,106,12,1,12,meat seafood,hot dogs bacon sausage
335950,35056,18,6,18,11.0,112,13,1,3,bakery,bread
335950,35056,18,6,18,11.0,24,14,1,4,produce,fresh fruits
335950,35056,18,6,18,11.0,59,15,1,15,canned goods,canned meals beans
335950,35056,18,6,18,11.0,106,16,1,12,meat seafood,hot dogs bacon sausage
335950,35056,18,6,18,11.0,26,17,1,7,beverages,coffee
335950,35056,18,6,18,11.0,61,18,1,19,snacks,cookies cakes
335950,35056,18,6,18,11.0,63,19,1,9,dry goods pasta,grains rice dried goods
335950,35056,18,6,18,11.0,83,20,1,4,produce,fresh vegetables
335950,35056,18,6,18,11.0,121,21,1,14,breakfast,cereal
335950,35056,18,6,18,11.0,83,22,1,4,produce,fresh vegetables
335950,35056,18,6,18,11.0,24,23,1,4,produce,fresh fruits
335950,35056,18,6,18,11.0,123,24,0,4,produce,packaged vegetables fruits
335950,35056,18,6,18,11.0,24,25,0,4,produce,fresh fruits
335950,35056,18,6,18,11.0,24,26,0,4,produce,fresh fruits
335950,35056,18,6,18,11.0,81,27,0,15,canned goods,canned jarred vegetables
335950,35056,18,6,18,11.0,120,28,0,16,dairy eggs,yogurt
335950,35056,18,6,18,11.0,20,29,0,11,personal care,oral hygiene
644474,24631,61,3,23,2.0,38,1,1,1,frozen,frozen meals
644474,24631,61,3,23,2.0,24,2,1,4,produce,fresh fruits
644474,24631,61,3,23,2.0,96,3,1,20,deli,lunch meat
644474,24631,61,3,23,2.0,78,4,1,19,snacks,crackers
644474,24631,61,3,23,2.0,123,5,1,4,produce,packaged vegetables fruits
1031742,6901,4,2,14,5.0,83,1,1,4,produce,fresh vegetables
1031742,6901,4,2,14,5.0,83,2,0,4,produce,fresh vegetables
1031742,6901,4,2,14,5.0,83,3,0,4,produce,fresh vegetables
1031742,6901,4,2,14,5.0,12,4,0,9,dry goods pasta,fresh pasta
1031742,6901,4,2,14,5.0,83,5,0,4,produce,fresh vegetables
1031742,6901,4,2,14,5.0,123,6,0,4,produce,packaged vegetables fruits
1031742,6901,4,2,14,5.0,31,7,1,7,beverages,refrigerated
2645545,92706,19,6,8,7.0,84,1,1,16,dairy eggs,milk
2645545,92706,19,6,8,7.0,123,2,1,4,produce,packaged vegetables fruits
2645545,92706,19,6,8,7.0,9,3,0,9,dry goods pasta,pasta sauce
2645545,92706,19,6,8,7.0,24,4,1,4,produce,fresh fruits
2645545,92706,19,6,8,7.0,83,5,1,4,produce,fresh vegetables
2645545,92706,19,6,8,7.0,83,6,0,4,produce,fresh vegetables
2645545,92706,19,6,8,7.0,16,7,1,4,produce,fresh herbs
2645545,92706,19,6,8,7.0,91,8,1,16,dairy eggs,soy lactosefree
2645545,92706,19,6,8,7.0,63,9,0,9,dry goods pasta,grains rice dried goods
2645545,92706,19,6,8,7.0,24,10,1,4,produce,fresh fruits
2645545,92706,19,6,8,7.0,24,11,1,4,produce,fresh fruits
2645545,92706,19,6,8,7.0,16,12,1,4,produce,fresh herbs
3082872,198206,17,0,15,6.0,89,1,1,13,pantry,salad dressing toppings
3082872,198206,17,0,15,6.0,123,2,1,4,produce,packaged vegetables fruits
3082872,198206,17,0,15,6.0,91,3,1,16,dairy eggs,soy lactosefree
3082872,198206,17,0,15,6.0,24,4,1,4,produce,fresh fruits
3082872,198206,17,0,15,6.0,59,5,1,15,canned goods,canned meals beans
3082872,198206,17,0,15,6.0,59,6,1,15,canned goods,canned meals beans
3082872,198206,17,0,15,6.0,54,7,0,17,household,paper goods
3082872,198206,17,0,15,6.0,13,8,1,20,deli,prepared meals
3082872,198206,17,0,15,6.0,24,9,1,4,produce,fresh fruits
3082872,198206,17,0,15,6.0,83,10,1,4,produce,fresh vegetables
3082872,198206,17,0,15,6.0,116,11,1,1,frozen,frozen produce
3082872,198206,17,0,15,6.0,123,12,1,4,produce,packaged vegetables fruits
3165476,131725,78,1,10,5.0,83,1,1,4,produce,fresh vegetables
3165476,131725,78,1,10,5.0,83,2,1,4,produce,fresh vegetables
1864151,60871,7,6,16,17.0,36,1,0,16,dairy eggs,butter
1864151,60871,7,6,16,17.0,2,2,0,16,dairy eggs,specialty cheeses
1864151,60871,7,6,16,17.0,112,3,0,3,bakery,bread
1864151,60871,7,6,16,17.0,37,4,0,1,frozen,ice cream ice
1864151,60871,7,6,16,17.0,108,5,0,16,dairy eggs,other creams cheeses
1864151,60871,7,6,16,17.0,108,6,0,16,dairy eggs,other creams cheeses
1864151,60871,7,6,16,17.0,96,7,0,20,deli,lunch meat
1864151,60871,7,6,16,17.0,83,8,1,4,produce,fresh vegetables
2741130,91800,26,1,19,4.0,120,1,1,16,dairy eggs,yogurt
2741130,91800,26,1,19,4.0,91,2,1,16,dairy eggs,soy lactosefree
2741130,91800,26,1,19,4.0,74,3,0,17,household,dish detergents
2741130,91800,26,1,19,4.0,83,4,1,4,produce,fresh vegetables
2741130,91800,26,1,19,4.0,24,5,1,4,produce,fresh fruits
2741130,91800,26,1,19,4.0,112,6,1,3,bakery,bread
2741130,91800,26,1,19,4.0,96,7,1,20,deli,lunch meat
1274222,107076,17,4,14,4.0,88,1,0,13,pantry,spreads
1274222,107076,17,4,14,4.0,51,2,0,13,pantry,preserved dips spreads
1274222,107076,17,4,14,4.0,108,3,0,16,dairy eggs,other creams cheeses
1274222,107076,17,4,14,4.0,123,4,0,4,produce,packaged vegetables fruits
1274222,107076,17,4,14,4.0,83,5,0,4,produce,fresh vegetables
1274222,107076,17,4,14,4.0,101,6,0,17,household,air fresheners candles
1274222,107076,17,4,14,4.0,101,7,0,17,household,air fresheners candles
1274222,107076,17,4,14,4.0,24,8,0,4,produce,fresh fruits
3592,194394,7,6,16,6.0,108,1,1,16,dairy eggs,other creams cheeses
3592,194394,7,6,16,6.0,31,2,1,7,beverages,refrigerated
3592,194394,7,6,16,6.0,69,3,1,15,canned goods,soup broth bouillon
3592,194394,7,6,16,6.0,120,4,1,16,dairy eggs,yogurt
3592,194394,7,6,16,6.0,120,5,1,16,dairy eggs,yogurt
2072215,55723,7,4,13,30.0,114,1,1,17,household,cleaning products
2072215,55723,7,4,13,30.0,42,2,1,1,frozen,frozen vegan vegetarian
2072215,55723,7,4,13,30.0,38,3,0,1,frozen,frozen meals
2072215,55723,7,4,13,30.0,38,4,0,1,frozen,frozen meals
2072215,55723,7,4,13,30.0,69,5,1,15,canned goods,soup broth bouillon
2072215,55723,7,4,13,30.0,83,6,1,4,produce,fresh vegetables
2072215,55723,7,4,13,30.0,121,7,1,14,breakfast,cereal
2072215,55723,7,4,13,30.0,115,8,0,7,beverages,water seltzer sparkling water
2072215,55723,7,4,13,30.0,123,9,0,4,produce,packaged vegetables fruits
2072215,55723,7,4,13,30.0,86,10,0,16,dairy eggs,eggs
2072215,55723,7,4,13,30.0,38,11,0,1,frozen,frozen meals
1365085,167096,4,0,13,30.0,24,1,1,4,produce,fresh fruits
1365085,167096,4,0,13,30.0,83,2,1,4,produce,fresh vegetables
1365085,167096,4,0,13,30.0,112,3,1,3,bakery,bread
1365085,167096,4,0,13,30.0,123,4,1,4,produce,packaged vegetables fruits
1365085,167096,4,0,13,30.0,120,5,0,16,dairy eggs,yogurt
1365085,167096,4,0,13,30.0,24,6,1,4,produce,fresh fruits
1365085,167096,4,0,13,30.0,123,7,0,4,produce,packaged vegetables fruits
1365085,167096,4,0,13,30.0,120,8,1,16,dairy eggs,yogurt
1365085,167096,4,0,13,30.0,129,9,1,1,frozen,frozen appetizers sides
1365085,167096,4,0,13,30.0,12,10,0,9,dry goods pasta,fresh pasta
1365085,167096,4,0,13,30.0,38,11,0,1,frozen,frozen meals
1365085,167096,4,0,13,30.0,83,12,0,4,produce,fresh vegetables
1365085,167096,4,0,13,30.0,52,13,1,1,frozen,frozen breakfast
1365085,167096,4,0,13,30.0,84,14,1,16,dairy eggs,milk
1365085,167096,4,0,13,30.0,13,15,0,20,deli,prepared meals
1843459,147593,15,6,8,8.0,31,1,1,7,beverages,refrigerated
1843459,147593,15,6,8,8.0,71,2,1,16,dairy eggs,refrigerated pudding desserts
1843459,147593,15,6,8,8.0,38,3,0,1,frozen,frozen meals
3092377,117260,12,0,16,5.0,83,1,0,4,produce,fresh vegetables
3092377,117260,12,0,16,5.0,83,2,0,4,produce,fresh vegetables
3092377,117260,12,0,16,5.0,53,3,1,16,dairy eggs,cream
3092377,117260,12,0,16,5.0,108,4,1,16,dairy eggs,other creams cheeses
3092377,117260,12,0,16,5.0,84,5,1,16,dairy eggs,milk
3092377,117260,12,0,16,5.0,108,6,1,16,dairy eggs,other creams cheeses
3092377,117260,12,0,16,5.0,115,7,1,7,beverages,water seltzer sparkling water
590469,107457,8,0,15,6.0,72,1,0,13,pantry,condiments
590469,107457,8,0,15,6.0,84,2,1,16,dairy eggs,milk
590469,107457,8,0,15,6.0,91,3,1,16,dairy eggs,soy lactosefree
3223875,38923,4,0,10,3.0,122,1,1,12,meat seafood,meat counter
3223875,38923,4,0,10,3.0,123,2,1,4,produce,packaged vegetables fruits
3223875,38923,4,0,10,3.0,123,3,1,4,produce,packaged vegetables fruits
1014822,167069,42,5,11,4.0,107,1,1,19,snacks,chips pretzels
1014822,167069,42,5,11,4.0,77,2,1,7,beverages,soft drinks
1014822,167069,42,5,11,4.0,77,3,1,7,beverages,soft drinks
1014822,167069,42,5,11,4.0,120,4,1,16,dairy eggs,yogurt
1014822,167069,42,5,11,4.0,43,5,1,3,bakery,buns rolls
1014822,167069,42,5,11,4.0,86,6,1,16,dairy eggs,eggs
1014822,167069,42,5,11,4.0,24,7,1,4,produce,fresh fruits
1014822,167069,42,5,11,4.0,21,8,1,16,dairy eggs,packaged cheese
1014822,167069,42,5,11,4.0,24,9,1,4,produce,fresh fruits
1014822,167069,42,5,11,4.0,24,10,1,4,produce,fresh fruits
1014822,167069,42,5,11,4.0,117,11,1,19,snacks,nuts seeds dried fruit
1014822,167069,42,5,11,4.0,50,12,1,19,snacks,fruit vegetable snacks
1014822,167069,42,5,11,4.0,50,13,1,19,snacks,fruit vegetable snacks
1014822,167069,42,5,11,4.0,107,14,1,19,snacks,chips pretzels
1014822,167069,42,5,11,4.0,125,15,1,19,snacks,trail mix snack mix
1014822,167069,42,5,11,4.0,120,16,1,16,dairy eggs,yogurt
1014822,167069,42,5,11,4.0,120,17,1,16,dairy eggs,yogurt
1014822,167069,42,5,11,4.0,120,18,1,16,dairy eggs,yogurt
1791756,41546,12,6,12,6.0,52,1,1,1,frozen,frozen breakfast
1791756,41546,12,6,12,6.0,88,2,1,13,pantry,spreads
1791756,41546,12,6,12,6.0,83,3,1,4,produce,fresh vegetables
1791756,41546,12,6,12,6.0,74,4,1,17,household,dish detergents
1791756,41546,12,6,12,6.0,75,5,0,17,household,laundry
1791756,41546,12,6,12,6.0,75,6,0,17,household,laundry
1791756,41546,12,6,12,6.0,96,7,0,20,deli,lunch meat
1791756,41546,12,6,12,6.0,83,8,0,4,produce,fresh vegetables
1791756,41546,12,6,12,6.0,83,9,0,4,produce,fresh vegetables
1791756,41546,12,6,12,6.0,83,10,0,4,produce,fresh vegetables
1791756,41546,12,6,12,6.0,123,11,1,4,produce,packaged vegetables fruits
1791756,41546,12,6,12,6.0,98,12,0,7,beverages,juice nectars
1791756,41546,12,6,12,6.0,116,13,0,1,frozen,frozen produce
1791756,41546,12,6,12,6.0,116,14,0,1,frozen,frozen produce
1791756,41546,12,6,12,6.0,24,15,1,4,produce,fresh fruits
1173889,84210,33,3,11,5.0,31,1,1,7,beverages,refrigerated
1173889,84210,33,3,11,5.0,45,2,1,19,snacks,candy chocolate
1173889,84210,33,3,11,5.0,24,3,1,4,produce,fresh fruits
1173889,84210,33,3,11,5.0,53,4,1,16,dairy eggs,cream
1173889,84210,33,3,11,5.0,31,5,0,7,beverages,refrigerated
1173889,84210,33,3,11,5.0,103,6,0,19,snacks,ice cream toppings
1173889,84210,33,3,11,5.0,47,7,0,11,personal care,vitamins supplements
3004788,94259,65,2,16,4.0,53,1,1,16,dairy eggs,cream
3004788,94259,65,2,16,4.0,31,2,1,7,beverages,refrigerated
3004788,94259,65,2,16,4.0,24,3,1,4,produce,fresh fruits
3004788,94259,65,2,16,4.0,24,4,1,4,produce,fresh fruits
3004788,94259,65,2,16,4.0,84,5,1,16,dairy eggs,milk
3004788,94259,65,2,16,4.0,94,6,1,7,beverages,tea
3004788,94259,65,2,16,4.0,94,7,1,7,beverages,tea
2324850,56022,50,3,14,3.0,89,1,1,13,pantry,salad dressing toppings
2324850,56022,50,3,14,3.0,83,2,1,4,produce,fresh vegetables
2324850,56022,50,3,14,3.0,24,3,1,4,produce,fresh fruits
2324850,56022,50,3,14,3.0,3,4,1,19,snacks,energy granola bars
2194737,75709,10,4,19,11.0,105,1,0,13,pantry,doughs gelatins bake mixes
2194737,75709,10,4,19,11.0,57,2,0,14,breakfast,granola
2194737,75709,10,4,19,11.0,117,3,0,19,snacks,nuts seeds dried fruit
2194737,75709,10,4,19,11.0,45,4,1,19,snacks,candy chocolate
2194737,75709,10,4,19,11.0,45,5,0,19,snacks,candy chocolate
2194737,75709,10,4,19,11.0,45,6,0,19,snacks,candy chocolate
2194737,75709,10,4,19,11.0,26,7,0,7,beverages,coffee
2194737,75709,10,4,19,11.0,128,8,1,3,bakery,tortillas flat bread
2194737,75709,10,4,19,11.0,24,9,1,4,produce,fresh fruits
2194737,75709,10,4,19,11.0,37,10,1,1,frozen,ice cream ice
2194737,75709,10,4,19,11.0,24,11,0,4,produce,fresh fruits
1258063,187177,1,3,22,,91,1,0,16,dairy eggs,soy lactosefree
1258063,187177,1,3,22,,115,2,0,7,beverages,water seltzer sparkling water
1258063,187177,1,3,22,,115,3,0,7,beverages,water seltzer sparkling water
1258063,187177,1,3,22,,115,4,0,7,beverages,water seltzer sparkling water
1258063,187177,1,3,22,,24,5,0,4,produce,fresh fruits
1258063,187177,1,3,22,,121,6,0,14,breakfast,cereal
1258063,187177,1,3,22,,123,7,0,4,produce,packaged vegetables fruits
1258063,187177,1,3,22,,83,8,0,4,produce,fresh vegetables
1258063,187177,1,3,22,,83,9,0,4,produce,fresh vegetables
1258063,187177,1,3,22,,38,10,0,1,frozen,frozen meals
1258063,187177,1,3,22,,38,11,0,1,frozen,frozen meals
1258063,187177,1,3,22,,38,12,0,1,frozen,frozen meals
1258063,187177,1,3,22,,38,13,0,1,frozen,frozen meals
1258063,187177,1,3,22,,38,14,0,1,frozen,frozen meals
1258063,187177,1,3,22,,69,15,0,15,canned goods,soup broth bouillon
1258063,187177,1,3,22,,69,16,0,15,canned goods,soup broth bouillon
1258063,187177,1,3,22,,96,17,0,20,deli,lunch meat
1258063,187177,1,3,22,,36,18,0,16,dairy eggs,butter
1206366,133443,3,1,11,30.0,130,1,0,14,breakfast,hot cereal pancake mixes
1206366,133443,3,1,11,30.0,4,2,1,9,dry goods pasta,instant foods
1206366,133443,3,1,11,30.0,74,3,0,17,household,dish detergents
1206366,133443,3,1,11,30.0,84,4,0,16,dairy eggs,milk
1206366,133443,3,1,11,30.0,93,5,0,3,bakery,breakfast bakery
1206366,133443,3,1,11,30.0,83,6,0,4,produce,fresh vegetables
1206366,133443,3,1,11,30.0,88,7,0,13,pantry,spreads
1206366,133443,3,1,11,30.0,83,8,0,4,produce,fresh vegetables
1206366,133443,3,1,11,30.0,112,9,1,3,bakery,bread
1206366,133443,3,1,11,30.0,121,10,0,14,breakfast,cereal
1206366,133443,3,1,11,30.0,121,11,0,14,breakfast,cereal
1206366,133443,3,1,11,30.0,66,12,0,6,international,asian foods
1206366,133443,3,1,11,30.0,66,13,0,6,international,asian foods
1206366,133443,3,1,11,30.0,79,14,0,1,frozen,frozen pizza
1206366,133443,3,1,11,30.0,120,15,1,16,dairy eggs,yogurt
1206366,133443,3,1,11,30.0,120,16,1,16,dairy eggs,yogurt
1206366,133443,3,1,11,30.0,120,17,0,16,dairy eggs,yogurt
1206366,133443,3,1,11,30.0,120,18,1,16,dairy eggs,yogurt
1206366,133443,3,1,11,30.0,29,19,0,13,pantry,honeys syrups nectars
1206366,133443,3,1,11,30.0,17,20,0,13,pantry,baking ingredients
1206366,133443,3,1,11,30.0,107,21,0,19,snacks,chips pretzels
963031,101603,29,2,12,5.0,123,1,1,4,produce,packaged vegetables fruits
963031,101603,29,2,12,5.0,24,2,1,4,produce,fresh fruits
963031,101603,29,2,12,5.0,24,3,1,4,produce,fresh fruits
963031,101603,29,2,12,5.0,24,4,1,4,produce,fresh fruits
963031,101603,29,2,12,5.0,120,5,1,16,dairy eggs,yogurt
963031,101603,29,2,12,5.0,84,6,1,16,dairy eggs,milk
963031,101603,29,2,12,5.0,86,7,1,16,dairy eggs,eggs
963031,101603,29,2,12,5.0,107,8,1,19,snacks,chips pretzels
963031,101603,29,2,12,5.0,107,9,1,19,snacks,chips pretzels
963031,101603,29,2,12,5.0,112,10,0,3,bakery,bread
963031,101603,29,2,12,5.0,36,11,1,16,dairy eggs,butter
545313,105235,1,0,17,,70,1,0,11,personal care,digestion
545313,105235,1,0,17,,120,2,0,16,dairy eggs,yogurt
545313,105235,1,0,17,,57,3,0,14,breakfast,granola
545313,105235,1,0,17,,54,4,0,17,household,paper goods
545313,105235,1,0,17,,112,5,0,3,bakery,bread
545313,105235,1,0,17,,3,6,0,19,snacks,energy granola bars
545313,105235,1,0,17,,88,7,0,13,pantry,spreads
545313,105235,1,0,17,,91,8,0,16,dairy eggs,soy lactosefree
545313,105235,1,0,17,,21,9,0,16,dairy eggs,packaged cheese
2029319,155774,2,1,14,8.0,88,1,0,13,pantry,spreads
2029319,155774,2,1,14,8.0,88,2,0,13,pantry,spreads
2029319,155774,2,1,14,8.0,54,3,0,17,household,paper goods
2029319,155774,2,1,14,8.0,17,4,0,13,pantry,baking ingredients
2029319,155774,2,1,14,8.0,74,5,0,17,household,dish detergents
2029319,155774,2,1,14,8.0,84,6,0,16,dairy eggs,milk
2029319,155774,2,1,14,8.0,24,7,1,4,produce,fresh fruits
2029319,155774,2,1,14,8.0,83,8,0,4,produce,fresh vegetables
2029319,155774,2,1,14,8.0,83,9,1,4,produce,fresh vegetables
2029319,155774,2,1,14,8.0,83,10,0,4,produce,fresh vegetables
2029319,155774,2,1,14,8.0,123,11,1,4,produce,packaged vegetables fruits
2029319,155774,2,1,14,8.0,83,12,1,4,produce,fresh vegetables
3034808,72351,29,4,12,6.0,66,1,1,6,international,asian foods
3034808,72351,29,4,12,6.0,21,2,1,16,dairy eggs,packaged cheese
3034808,72351,29,4,12,6.0,49,3,1,12,meat seafood,packaged poultry
3034808,72351,29,4,12,6.0,66,4,1,6,international,asian foods
3034808,72351,29,4,12,6.0,96,5,1,20,deli,lunch meat
3034808,72351,29,4,12,6.0,92,6,0,18,babies,baby food formula
3034808,72351,29,4,12,6.0,92,7,0,18,babies,baby food formula
3034808,72351,29,4,12,6.0,92,8,0,18,babies,baby food formula
707323,18620,98,2,13,0.0,112,1,0,3,bakery,bread
707323,18620,98,2,13,0.0,120,2,1,16,dairy eggs,yogurt
707323,18620,98,2,13,0.0,120,3,1,16,dairy eggs,yogurt
707323,18620,98,2,13,0.0,120,4,1,16,dairy eggs,yogurt
707323,18620,98,2,13,0.0,120,5,1,16,dairy eggs,yogurt
707323,18620,98,2,13,0.0,117,6,1,19,snacks,nuts seeds dried fruit
2788999,141161,24,0,14,9.0,24,1,0,4,produce,fresh fruits
2788999,141161,24,0,14,9.0,63,2,0,9,dry goods pasta,grains rice dried goods
2788999,141161,24,0,14,9.0,83,3,1,4,produce,fresh vegetables
2788999,141161,24,0,14,9.0,83,4,0,4,produce,fresh vegetables
2788999,141161,24,0,14,9.0,24,5,1,4,produce,fresh fruits
2788999,141161,24,0,14,9.0,83,6,0,4,produce,fresh vegetables
2788999,141161,24,0,14,9.0,83,7,1,4,produce,fresh vegetables
2788999,141161,24,0,14,9.0,128,8,1,3,bakery,tortillas flat bread
2788999,141161,24,0,14,9.0,24,9,1,4,produce,fresh fruits
2788999,141161,24,0,14,9.0,59,10,1,15,canned goods,canned meals beans
2788999,141161,24,0,14,9.0,81,11,0,15,canned goods,canned jarred vegetables
2788999,141161,24,0,14,9.0,58,12,0,1,frozen,frozen breads doughs
2788999,141161,24,0,14,9.0,123,13,1,4,produce,packaged vegetables fruits
2788999,141161,24,0,14,9.0,21,14,1,16,dairy eggs,packaged cheese
2788999,141161,24,0,14,9.0,21,15,1,16,dairy eggs,packaged cheese
2788999,141161,24,0,14,9.0,21,16,1,16,dairy eggs,packaged cheese
3376440,135772,21,5,15,0.0,24,1,1,4,produce,fresh fruits
3376440,135772,21,5,15,0.0,57,2,1,14,breakfast,granola
290729,189971,10,1,8,30.0,24,1,0,4,produce,fresh fruits
290729,189971,10,1,8,30.0,45,2,1,19,snacks,candy chocolate
290729,189971,10,1,8,30.0,24,3,1,4,produce,fresh fruits
290729,189971,10,1,8,30.0,77,4,1,7,beverages,soft drinks
290729,189971,10,1,8,30.0,45,5,1,19,snacks,candy chocolate
290729,189971,10,1,8,30.0,66,6,1,6,international,asian foods
290729,189971,10,1,8,30.0,45,7,1,19,snacks,candy chocolate
290729,189971,10,1,8,30.0,21,8,0,16,dairy eggs,packaged cheese
290729,189971,10,1,8,30.0,23,9,0,19,snacks,popcorn jerky
290729,189971,10,1,8,30.0,50,10,0,19,snacks,fruit vegetable snacks
290729,189971,10,1,8,30.0,6,11,0,2,other,other
290729,189971,10,1,8,30.0,91,12,1,16,dairy eggs,soy lactosefree
2486258,154647,1,6,14,,112,1,0,3,bakery,bread
2486258,154647,1,6,14,,129,2,0,1,frozen,frozen appetizers sides
2486258,154647,1,6,14,,120,3,0,16,dairy eggs,yogurt
2486258,154647,1,6,14,,53,4,0,16,dairy eggs,cream
2486258,154647,1,6,14,,2,5,0,16,dairy eggs,specialty cheeses
2486258,154647,1,6,14,,67,6,0,20,deli,fresh dips tapenades
2486258,154647,1,6,14,,67,7,0,20,deli,fresh dips tapenades
2486258,154647,1,6,14,,24,8,0,4,produce,fresh fruits
2486258,154647,1,6,14,,107,9,0,19,snacks,chips pretzels
2486258,154647,1,6,14,,84,10,0,16,dairy eggs,milk
2486258,154647,1,6,14,,78,11,0,19,snacks,crackers
2486258,154647,1,6,14,,107,12,0,19,snacks,chips pretzels
2486258,154647,1,6,14,,24,13,0,4,produce,fresh fruits
2486258,154647,1,6,14,,106,14,0,12,meat seafood,hot dogs bacon sausage
2486258,154647,1,6,14,,83,15,0,4,produce,fresh vegetables
2486258,154647,1,6,14,,123,16,0,4,produce,packaged vegetables fruits
2486258,154647,1,6,14,,112,17,0,3,bakery,bread
2486258,154647,1,6,14,,53,18,0,16,dairy eggs,cream
2486258,154647,1,6,14,,123,19,0,4,produce,packaged vegetables fruits
2258060,172937,3,4,12,27.0,24,1,1,4,produce,fresh fruits
2258060,172937,3,4,12,27.0,16,2,1,4,produce,fresh herbs
2258060,172937,3,4,12,27.0,51,3,0,13,pantry,preserved dips spreads
2258060,172937,3,4,12,27.0,107,4,0,19,snacks,chips pretzels
2258060,172937,3,4,12,27.0,107,5,0,19,snacks,chips pretzels
1205905,79935,21,2,15,5.0,91,1,1,16,dairy eggs,soy lactosefree
1205905,79935,21,2,15,5.0,24,2,0,4,produce,fresh fruits
758568,46186,49,1,7,7.0,116,1,1,1,frozen,frozen produce
758568,46186,49,1,7,7.0,96,2,1,20,deli,lunch meat
758568,46186,49,1,7,7.0,24,3,1,4,produce,fresh fruits
758568,46186,49,1,7,7.0,19,4,1,13,pantry,oils vinegars
758568,46186,49,1,7,7.0,123,5,1,4,produce,packaged vegetables fruits
758568,46186,49,1,7,7.0,24,6,1,4,produce,fresh fruits
758568,46186,49,1,7,7.0,88,7,1,13,pantry,spreads
758568,46186,49,1,7,7.0,23,8,1,19,snacks,popcorn jerky
758568,46186,49,1,7,7.0,112,9,1,3,bakery,bread
758568,46186,49,1,7,7.0,92,10,1,18,babies,baby food formula
758568,46186,49,1,7,7.0,84,11,1,16,dairy eggs,milk
758568,46186,49,1,7,7.0,31,12,1,7,beverages,refrigerated
758568,46186,49,1,7,7.0,120,13,1,16,dairy eggs,yogurt
758568,46186,49,1,7,7.0,91,14,1,16,dairy eggs,soy lactosefree
758568,46186,49,1,7,7.0,24,15,1,4,produce,fresh fruits
758568,46186,49,1,7,7.0,14,16,1,20,deli,tofu meat alternatives
1678098,78224,7,1,8,5.0,72,1,0,13,pantry,condiments
1678098,78224,7,1,8,5.0,84,2,1,16,dairy eggs,milk
1678098,78224,7,1,8,5.0,84,3,0,16,dairy eggs,milk
1678098,78224,7,1,8,5.0,83,4,1,4,produce,fresh vegetables
1678098,78224,7,1,8,5.0,24,5,1,4,produce,fresh fruits
1678098,78224,7,1,8,5.0,24,6,0,4,produce,fresh fruits
1678098,78224,7,1,8,5.0,99,7,1,15,canned goods,canned fruit applesauce
1678098,78224,7,1,8,5.0,24,8,0,4,produce,fresh fruits
1678098,78224,7,1,8,5.0,52,9,1,1,frozen,frozen breakfast
1678098,78224,7,1,8,5.0,38,10,1,1,frozen,frozen meals
1678098,78224,7,1,8,5.0,24,11,1,4,produce,fresh fruits
1678098,78224,7,1,8,5.0,24,12,1,4,produce,fresh fruits
1678098,78224,7,1,8,5.0,21,13,1,16,dairy eggs,packaged cheese
1678098,78224,7,1,8,5.0,21,14,0,16,dairy eggs,packaged cheese
1678098,78224,7,1,8,5.0,50,15,0,19,snacks,fruit vegetable snacks
1678098,78224,7,1,8,5.0,128,16,0,3,bakery,tortillas flat bread
1678098,78224,7,1,8,5.0,131,17,1,9,dry goods pasta,dry pasta
1678098,78224,7,1,8,5.0,9,18,1,9,dry goods pasta,pasta sauce
1678098,78224,7,1,8,5.0,122,19,0,12,meat seafood,meat counter
1678098,78224,7,1,8,5.0,83,20,0,4,produce,fresh vegetables
1678098,78224,7,1,8,5.0,83,21,0,4,produce,fresh vegetables
1678098,78224,7,1,8,5.0,83,22,0,4,produce,fresh vegetables
1678098,78224,7,1,8,5.0,21,23,0,16,dairy eggs,packaged cheese
2260596,118494,4,1,12,6.0,83,1,0,4,produce,fresh vegetables
2260596,118494,4,1,12,6.0,95,2,0,15,canned goods,canned meat seafood
2260596,118494,4,1,12,6.0,107,3,1,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,4,1,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,5,0,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,6,0,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,7,0,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,8,0,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,107,9,0,19,snacks,chips pretzels
2260596,118494,4,1,12,6.0,23,10,0,19,snacks,popcorn jerky
2260596,118494,4,1,12,6.0,110,11,1,13,pantry,pickled goods olives
2260596,118494,4,1,12,6.0,89,12,1,13,pantry,salad dressing toppings
1866601,22963,55,1,10,4.0,24,1,1,4,produce,fresh fruits
